Mon Oct 13 2014 23:44:43 GMT-0400 (EDT),1.60679,1.27196,0.33482999999999996,-0.6144151103294566,1.60658,1.27209,0.33448999999999995,-0.6438057818812326
Mon Oct 13 2014 23:45:44 GMT-0400 (EDT),1.60685,1.27206,0.3347899999999999,-0.6178662057603196,1.60664,1.27219,0.33445000000000014,-0.6472567903468107
Mon Oct 13 2014 23:46:45 GMT-0400 (EDT),1.60687,1.27219,0.3346800000000001,-0.6273565592779476,1.60669,1.27233,0.33436,-0.6550180584996693
Mon Oct 13 2014 23:47:47 GMT-0400 (EDT),1.60691,1.27217,0.33474000000000004,-0.6221800318282537,1.60674,1.2723,0.33444000000000007,-0.648112804059761
Mon Oct 13 2014 23:48:48 GMT-0400 (EDT),1.60691,1.2722,0.33471000000000006,-0.6247683042895276,1.60674,1.27232,0.33442000000000016,-0.649836594486475
Mon Oct 13 2014 23:49:49 GMT-0400 (EDT),1.60694,1.27215,0.33479000000000014,-0.6178662057603005,1.60676,1.27228,0.3344799999999999,-0.6446635034716333
Mon Oct 13 2014 23:50:50 GMT-0400 (EDT),1.60689,1.27199,0.3349,-0.6083756199193061,1.60671,1.27213,0.3345800000000001,-0.6360375705738046
Mon Oct 13 2014 23:51:52 GMT-0400 (EDT),1.60689,1.27196,0.33492999999999995,-0.6057872384739635,1.60671,1.2721,0.3346100000000001,-0.6334492496140716
Mon Oct 13 2014 23:52:53 GMT-0400 (EDT),1.60678,1.27186,0.3349200000000001,-0.606650034175213,1.60662,1.27199,0.33463,-0.6317187135252454
Mon Oct 13 2014 23:53:54 GMT-0400 (EDT),1.60673,1.27183,0.3349,-0.6083756199193061,1.60654,1.27196,0.3345800000000001,-0.6360375705738046
Mon Oct 13 2014 23:54:55 GMT-0400 (EDT),1.60673,1.2718,0.33492999999999995,-0.6057872384739635,1.60654,1.27192,0.33462000000000014,-0.6325848117659666
Mon Oct 13 2014 23:55:57 GMT-0400 (EDT),1.60673,1.27183,0.3349,-0.6083756199193061,1.60654,1.27197,0.33457000000000003,-0.6369020065317332
Mon Oct 13 2014 23:56:58 GMT-0400 (EDT),1.60673,1.27188,0.3348500000000001,-0.6126928524686722,1.60654,1.27201,0.33453,-0.6403547423799666
Mon Oct 13 2014 23:57:59 GMT-0400 (EDT),1.60673,1.27188,0.3348500000000001,-0.6126895511472658,1.60654,1.27201,0.33453,-0.6403514004199341
Mon Oct 13 2014 23:59:00 GMT-0400 (EDT),1.60691,1.27198,0.33492999999999995,-0.6057872384739635,1.60672,1.27212,0.3346,-0.6343136874621765
Tue Oct 14 2014 00:00:02 GMT-0400 (EDT),1.60691,1.27198,0.33492999999999995,-0.6057872384739635,1.60672,1.27212,0.3346,-0.6343136874621765
Tue Oct 14 2014 00:01:03 GMT-0400 (EDT),1.607,1.2721,0.3349,-0.6069016502477396,1.60681,1.27225,0.33455999999999997,-0.6362881308777273
Tue Oct 14 2014 00:02:04 GMT-0400 (EDT),1.6071,1.27208,0.3350199999999999,-0.5965495271953606,1.60691,1.27221,0.3347,-0.6242076310564827
